Kazakhstan_Berel_Pazyryk:I0563,0.064879,-0.243727,0.075047,0.015504,-0.057549,-0.007251,0.012456,0.006461,-0.002454,-0.00893,-0.014777,-0.005395,0.007879,-0.015276,0.012215,-0.001856,-0.017993,0.00152,0.009427,0.010005,-0.01984,0.003957,-0.012078,-0.003374,0.000838
Kazakhstan_Birlik_IA:BIR010,0.052359,-0.295519,0.069767,0.005491,-0.072629,-0.031236,0.016216,0.020076,-0.000409,-0.006196,-0.021922,-3.00E-04,0.003122,-0.013349,0.004614,-0.005569,-0.012517,0.002027,0.007165,0.012006,-0.017344,0.003091,-0.01023,-0.004338,-0.002754
Kazakhstan_Birlik_Tasmola_EIA:BIR012,0.03187,-0.412305,0.085606,-0.030039,-0.08063,-0.054105,0.017391,0.01823,0.012476,0.015308,-0.027281,-3.00E-04,0.001189,0.002064,-0.005293,0.007558,0.002347,-0.003167,0.01345,0.010505,-0.028075,-0.006059,-0.012818,0.003615,-0.005628
Kazakhstan_Birlik_Tasmola_EIA:BIR013,0.034147,-0.372699,0.065619,-0.023256,-0.05601,-0.03765,0.016921,0.019615,0.010022,0.005832,-0.029879,-0.003747,0.001338,-0.005643,-0.003122,-0.003713,0.003912,0.002154,0.000754,0.015007,-0.022585,-0.009274,-0.016022,0.001446,0.001197
Kazakhstan_Botai_Eneolithic:BOT14,0.104717,-0.089367,0.092017,0.176682,-0.088016,0.032351,-0.044182,-0.051921,-0.029042,-0.080366,0.030529,-0.005245,0.022596,-0.065921,0.023344,0.019623,-0.007562,-0.005448,0.003268,-0.007253,-0.03993,0.023123,0.021322,0.007591,-0.010179
Kazakhstan_Botai_Eneolithic:BOT2016,0.103579,-0.092413,0.090509,0.174744,-0.080323,0.033746,-0.046532,-0.050536,-0.024952,-0.078362,0.019324,-0.010341,0.026462,-0.076656,0.019951,0.011668,-0.011213,-0.002027,-0.006662,0.001626,-0.03132,0.016569,0.029826,0.006266,-0.004071
Kazakhstan_Botai_Eneolithic.SG:BOT15_noUDG.SG,0.102441,-0.067025,0.090132,0.177974,-0.0834,0.044065,-0.038542,-0.051459,-0.033337,-0.082188,0.018999,-0.012439,0.022745,-0.065371,0.024973,0.027313,-0.015907,0,0.004148,-0.002001,-0.027951,0.02436,0.021445,-0.001446,-0.011975
Kazakhstan_Bylkyldak_MLBA:I6707,0.118376,0.117801,0.050157,0.079135,0.007078,0.032909,-0.003055,0.002077,-0.008795,-0.027153,0.002273,0.002548,-0.003122,-0.030139,0.026465,0.024264,0.007953,0.005068,-0.006536,0.006378,-0.001123,-0.003215,-0.00037,-0.00241,-0.005508
Kazakhstan_Central_Saka.SG:DA11_noUDG.SG,0.083091,-0.120848,0.053174,0.046189,-0.032006,0.00753,0.005875,0.003923,-0.010022,-0.024237,-0.019649,-0.001049,0.000595,-0.018992,0.016965,0.008884,0.000522,-0.002027,0.01345,0.011005,-0.01697,0.003462,-0.002835,0.001205,0.002634
Kazakhstan_Central_Saka.SG:DA13_noUDG.SG,0.086506,-0.109677,0.060716,0.050388,-0.043393,0.003347,-0.00329,-0.002308,-0.016771,-0.025878,-0.005359,-0.006444,0.003122,-0.023671,0.021172,0.016441,-0.001825,0.00266,-0.001634,0.008379,-0.018218,0.003462,-0.002095,0.002892,0.000718
